h3_cell,resolution,targets,area_density,max_confidence,is_h0
8a41a54eea47fff,10,1,0.0,0.0,False
8a41a54eea4ffff,10,0,0.0,0.0,False
8a41a54eea57fff,10,2,0.0,0.0,False
8a41a54eea5ffff,10,0,0.0,0.0,False
8a41a54eea67fff,10,2,0.0,0.0,False
8a41a54eea6ffff,10,0,0.0,0.0,False
8a41a54eea77fff,10,2,0.0,0.0,False
8a41a54eed07fff,10,0,0.0,0.0,False
8a41a54eed0ffff,10,0,0.0,0.0,False
8a41a54eed17fff,10,0,0.0,0.0,False
8a41a54eed1ffff,10,0,0.0,0.0,False
8a41a54eed27fff,10,0,0.0,0.0,False
8a41a54eed2ffff,10,0,0.0,0.0,False
8a41a54eed37fff,10,1,0.0,0.0,False
8a41a54f0047fff,10,2,0.0,0.0,False
8a41a54f004ffff,10,0,0.0,0.0,False
8a41a54f0057fff,10,2,0.0,0.0,False
8a41a54f005ffff,10,2,0.0,0.0,False
8a41a54f0067fff,10,1,0.0,0.0,False
8a41a54f006ffff,10,0,0.0,0.0,False
8a41a54f0077fff,10,0,0.0,0.0,False
8a41a54f00c7fff,10,0,0.0,0.0,False
8a41a54f00cffff,10,0,0.0,0.0,False
8a41a54f00d7fff,10,3,0.0,0.0,False
8a41a54f00dffff,10,0,0.0,0.0,False
8a41a54f00e7fff,10,0,0.0,0.0,False
8a41a54f00effff,10,1,0.0,0.0,False
8a41a54f00f7fff,10,3,0.0,0.0,False
8a41a54f02c7fff,10,0,0.0,0.0,False
8a41a54f02cffff,10,1,0.0,0.0,False
8a41a54f02d7fff,10,0,0.0,0.0,False
8a41a54f02dffff,10,0,0.0,0.0,False
8a41a54f02e7fff,10,0,0.0,0.0,False
8a41a54f02effff,10,2,0.0,0.0,False
8a41a54f02f7fff,10,0,0.0,0.0,False
8a41a54f0707fff,10,1,0.0,0.0,False
8a41a54f070ffff,10,0,0.0,0.0,False
8a41a54f0717fff,10,1,0.0,0.0,False
8a41a54f071ffff,10,0,0.0,0.0,False
8a41a54f0727fff,10,2,0.0,0.0,False
8a41a54f072ffff,10,1,0.0,0.0,False
8a41a54f0737fff,10,2,0.0,0.0,False
8a41a54f0787fff,10,0,0.0,0.0,False
8a41a54f078ffff,10,0,0.0,0.0,False
8a41a54f0797fff,10,0,0.0,0.0,False
8a41a54f079ffff,10,0,0.0,0.0,False
8a41a54f07a7fff,10,1,0.0,0.0,False
8a41a54f07affff,10,0,0.0,0.0,False
8a41a54f07b7fff,10,1,0.0,0.0,False
8a41a54f0847fff,10,0,0.0,0.0,False
8a41a54f084ffff,10,0,0.0,0.0,False
8a41a54f0857fff,10,0,0.0,0.0,False
8a41a54f085ffff,10,2,0.0,0.0,False
8a41a54f0867fff,10,0,0.0,0.0,False
8a41a54f086ffff,10,0,0.0,0.0,False
8a41a54f0877fff,10,0,0.0,0.0,False
8a41a54f08c7fff,10,0,0.0,0.0,False
8a41a54f08cffff,10,0,0.0,0.0,False
8a41a54f08d7fff,10,0,0.0,0.0,False
8a41a54f08dffff,10,2,0.0,0.0,False
8a41a54f08e7fff,10,0,0.0,0.0,False
8a41a54f08effff,10,3,0.0,0.0,False
8a41a54f08f7fff,10,0,0.0,0.0,False
8a41a54f0907fff,10,0,0.0,0.0,False
8a41a54f090ffff,10,0,0.0,0.0,False
8a41a54f0917fff,10,0,0.0,0.0,False
8a41a54f091ffff,10,2,0.0,0.0,False
8a41a54f0927fff,10,0,0.0,0.0,False
8a41a54f092ffff,10,0,0.0,0.0,False
8a41a54f0937fff,10,0,0.0,0.0,False
8a41a54f0a07fff,10,1,0.0,0.0,False
8a41a54f0a0ffff,10,0,0.0,0.0,False
8a41a54f0a17fff,10,2,0.0,0.0,False
8a41a54f0a1ffff,10,0,0.0,0.0,False
8a41a54f0a27fff,10,0,0.0,0.0,False
8a41a54f0a2ffff,10,0,0.0,0.0,False
8a41a54f0a37fff,10,0,0.0,0.0,False
8a41a54f0b87fff,10,0,0.0,0.0,False
8a41a54f0b8ffff,10,0,0.0,0.0,False
8a41a54f0b97fff,10,0,0.0,0.0,False
8a41a54f0b9ffff,10,1,0.0,0.0,False
8a41a54f0ba7fff,10,1,0.0,0.0,False
8a41a54f0baffff,10,0,0.0,0.0,False
8a41a54f0bb7fff,10,2,0.0,0.0,False
8a41a54f1587fff,10,1,0.0,0.0,False
8a41a54f158ffff,10,0,0.0,0.0,False
8a41a54f1597fff,10,2,0.0,0.0,False
8a41a54f159ffff,10,1,0.0,0.0,False
8a41a54f15a7fff,10,0,0.0,0.0,False
8a41a54f15affff,10,0,0.0,0.0,False
8a41a54f15b7fff,10,0,0.0,0.0,False
8a41a54f1687fff,10,0,0.0,0.0,False
8a41a54f168ffff,10,0,0.0,0.0,False
8a41a54f1697fff,10,0,0.0,0.0,False
8a41a54f169ffff,10,0,0.0,0.0,False
8a41a54f16a7fff,10,0,0.0,0.0,False
8a41a54f16affff,10,2,0.0,0.0,False
8a41a54f16b7fff,10,0,0.0,0.0,False
8a41a54f18c7fff,10,0,0.0,0.0,False
8a41a54f18cffff,10,0,0.0,0.0,False
8a41a54f18d7fff,10,0,0.0,0.0,False
8a41a54f18dffff,10,0,0.0,0.0,False
8a41a54f18e7fff,10,0,0.0,0.0,False
8a41a54f18effff,10,0,0.0,0.0,False
8a41a54f18f7fff,10,5,0.0,0.0,False
8a41a54f1a07fff,10,1,0.0,0.0,False
8a41a54f1a0ffff,10,0,0.0,0.0,False
8a41a54f1a17fff,10,1,0.0,0.0,False
8a41a54f1a1ffff,10,0,0.0,0.0,False
8a41a54f1a27fff,10,2,0.0,0.0,False
8a41a54f1a2ffff,10,0,0.0,0.0,False
8a41a54f1a37fff,10,0,0.0,0.0,False
8a41a54f1c07fff,10,1,0.0,0.0,False
8a41a54f1c0ffff,10,0,0.0,0.0,False
8a41a54f1c17fff,10,0,0.0,0.0,False
8a41a54f1c1ffff,10,0,0.0,0.0,False
8a41a54f1c27fff,10,0,0.0,0.0,False
8a41a54f1c2ffff,10,0,0.0,0.0,False
8a41a54f1c37fff,10,0,0.0,0.0,False
8a41a54f1d47fff,10,0,0.0,0.0,False
8a41a54f1d4ffff,10,0,0.0,0.0,False
8a41a54f1d57fff,10,1,0.0,0.0,False
8a41a54f1d5ffff,10,0,0.0,0.0,False
8a41a54f1d67fff,10,0,0.0,0.0,False
8a41a54f1d6ffff,10,0,0.0,0.0,False
8a41a54f1d77fff,10,0,0.0,0.0,False
8a41a54f1d87fff,10,0,0.0,0.0,False
8a41a54f1d8ffff,10,1,0.0,0.0,False
8a41a54f1d97fff,10,0,0.0,0.0,False
8a41a54f1d9ffff,10,0,0.0,0.0,False
8a41a54f1da7fff,10,0,0.0,0.0,False
8a41a54f1daffff,10,0,0.0,0.0,False
8a41a54f1db7fff,10,0,0.0,0.0,False
8a41a54f2047fff,10,1,0.0,0.0,False
8a41a54f204ffff,10,0,0.0,0.0,False
8a41a54f2057fff,10,2,0.0,0.0,False
8a41a54f205ffff,10,0,0.0,0.0,False
8a41a54f2067fff,10,0,0.0,0.0,False
8a41a54f206ffff,10,0,0.0,0.0,False
8a41a54f2077fff,10,0,0.0,0.0,False
8a41a54f20c7fff,10,0,0.0,0.0,False
8a41a54f20cffff,10,0,0.0,0.0,False
8a41a54f20d7fff,10,2,0.0,0.0,False
8a41a54f20dffff,10,0,0.0,0.0,False
8a41a54f20e7fff,10,0,0.0,0.0,False
8a41a54f20effff,10,0,0.0,0.0,False
8a41a54f20f7fff,10,0,0.0,0.0,False
8a41a54f24c7fff,10,0,0.0,0.0,False
8a41a54f24cffff,10,1,0.0,0.0,False
8a41a54f24d7fff,10,2,0.0,0.0,False
8a41a54f24dffff,10,0,0.0,0.0,False
8a41a54f24e7fff,10,0,0.0,0.0,False
8a41a54f24effff,10,0,0.0,0.0,False
8a41a54f24f7fff,10,0,0.0,0.0,False
8a41a54f2547fff,10,0,0.0,0.0,False
8a41a54f254ffff,10,0,0.0,0.0,False
8a41a54f2557fff,10,0,0.0,0.0,False
8a41a54f255ffff,10,0,0.0,0.0,False
8a41a54f2567fff,10,0,0.0,0.0,False
8a41a54f256ffff,10,0,0.0,0.0,False
8a41a54f2577fff,10,2,0.0,0.0,False
8a41a54f2a07fff,10,0,0.0,0.0,False
8a41a54f2a0ffff,10,0,0.0,0.0,False
8a41a54f2a17fff,10,2,0.0,0.0,False
8a41a54f2a1ffff,10,0,0.0,0.0,False
8a41a54f2a27fff,10,3,0.0,0.0,False
8a41a54f2a2ffff,10,0,0.0,0.0,False
8a41a54f2a37fff,10,1,0.0,0.0,False
8a41a54f2b47fff,10,0,0.0,0.0,False
8a41a54f2b4ffff,10,0,0.0,0.0,False
8a41a54f2b57fff,10,1,0.0,0.0,False
8a41a54f2b5ffff,10,0,0.0,0.0,False
8a41a54f2b67fff,10,0,0.0,0.0,False
8a41a54f2b6ffff,10,0,0.0,0.0,False
8a41a54f2b77fff,10,1,0.0,0.0,False
8a41a54f2cc7fff,10,0,0.0,0.0,False
8a41a54f2ccffff,10,4,0.0,0.0,False
8a41a54f2cd7fff,10,0,0.0,0.0,False
8a41a54f2cdffff,10,1,0.0,0.0,False
8a41a54f2ce7fff,10,0,0.0,0.0,False
8a41a54f2ceffff,10,5,0.0,0.0,False
8a41a54f2cf7fff,10,0,0.0,0.0,False
8a41a54f4087fff,10,0,0.0,0.0,False
8a41a54f408ffff,10,0,0.0,0.0,False
8a41a54f4097fff,10,2,0.0,0.0,False
8a41a54f409ffff,10,0,0.0,0.0,False
8a41a54f40a7fff,10,0,0.0,0.0,False
8a41a54f40affff,10,0,0.0,0.0,False
8a41a54f40b7fff,10,0,0.0,0.0,False
8a41a54f4147fff,10,0,0.0,0.0,False
8a41a54f414ffff,10,0,0.0,0.0,False
8a41a54f4157fff,10,0,0.0,0.0,False
8a41a54f415ffff,10,4,0.0,0.0,False
8a41a54f4167fff,10,0,0.0,0.0,False
8a41a54f416ffff,10,0,0.0,0.0,False
8a41a54f4177fff,10,0,0.0,0.0,False
8a41a54f4c07fff,10,1,0.0,0.0,False
8a41a54f4c0ffff,10,1,0.0,0.0,False
8a41a54f4c17fff,10,0,0.0,0.0,False
8a41a54f4c1ffff,10,1,0.0,0.0,False
8a41a54f4c27fff,10,0,0.0,0.0,False
8a41a54f4c2ffff,10,0,0.0,0.0,False
8a41a54f4c37fff,10,1,0.0,0.0,False
8a41a54f4c87fff,10,0,0.0,0.0,False
8a41a54f4c8ffff,10,2,0.0,0.0,False
8a41a54f4c97fff,10,0,0.0,0.0,False
8a41a54f4c9ffff,10,0,0.0,0.0,False
8a41a54f4ca7fff,10,4,0.0,0.0,False
8a41a54f4caffff,10,1,0.0,0.0,False
8a41a54f4cb7fff,10,0,0.0,0.0,False
8a41a54f4d47fff,10,0,0.0,0.0,False
8a41a54f4d4ffff,10,0,0.0,0.0,False
8a41a54f4d57fff,10,0,0.0,0.0,False
8a41a54f4d5ffff,10,0,0.0,0.0,False
8a41a54f4d67fff,10,0,0.0,0.0,False
8a41a54f4d6ffff,10,0,0.0,0.0,False
8a41a54f4d77fff,10,1,0.0,0.0,False
8a41a54f4d87fff,10,0,0.0,0.0,False
8a41a54f4d8ffff,10,0,0.0,0.0,False
8a41a54f4d97fff,10,0,0.0,0.0,False
8a41a54f4d9ffff,10,2,0.0,0.0,False
8a41a54f4da7fff,10,1,0.0,0.0,False
8a41a54f4daffff,10,6,0.0,0.0,False
8a41a54f4db7fff,10,0,0.0,0.0,False
8a41a54f5147fff,10,0,0.0,0.0,False
8a41a54f514ffff,10,0,0.0,0.0,False
8a41a54f5157fff,10,0,0.0,0.0,False
8a41a54f515ffff,10,0,0.0,0.0,False
8a41a54f5167fff,10,0,0.0,0.0,False
8a41a54f516ffff,10,3,0.0,0.0,False
8a41a54f5177fff,10,0,0.0,0.0,False
8a41a54f52c7fff,10,0,0.0,0.0,False
8a41a54f52cffff,10,2,0.0,0.0,False
8a41a54f52d7fff,10,0,0.0,0.0,False
8a41a54f52dffff,10,1,0.0,0.0,False
8a41a54f52e7fff,10,0,0.0,0.0,False
8a41a54f52effff,10,1,0.0,0.0,False
8a41a54f52f7fff,10,0,0.0,0.0,False
8a41a54f5787fff,10,1,0.0,0.0,False
8a41a54f578ffff,10,0,0.0,0.0,False
8a41a54f5797fff,10,0,0.0,0.0,False
8a41a54f579ffff,10,1,0.0,0.0,False
8a41a54f57a7fff,10,0,0.0,0.0,False
8a41a54f57affff,10,0,0.0,0.0,False
8a41a54f57b7fff,10,0,0.0,0.0,False
8a41a54f5b87fff,10,0,0.0,0.0,False
8a41a54f5b8ffff,10,0,0.0,0.0,False
8a41a54f5b97fff,10,4,0.0,0.0,False
8a41a54f5b9ffff,10,0,0.0,0.0,False
8a41a54f5ba7fff,10,0,0.0,0.0,False
8a41a54f5baffff,10,0,0.0,0.0,False
8a41a54f5bb7fff,10,5,0.0,0.0,False
8a41a54f6447fff,10,0,0.0,0.0,False
8a41a54f644ffff,10,0,0.0,0.0,False
8a41a54f6457fff,10,0,0.0,0.0,False
8a41a54f645ffff,10,0,0.0,0.0,False
8a41a54f6467fff,10,0,0.0,0.0,False
8a41a54f646ffff,10,0,0.0,0.0,False
8a41a54f6477fff,10,1,0.0,0.0,False
8a41a54f66c7fff,10,0,0.0,0.0,False
8a41a54f66cffff,10,0,0.0,0.0,False
8a41a54f66d7fff,10,0,0.0,0.0,False
8a41a54f66dffff,10,0,0.0,0.0,False
8a41a54f66e7fff,10,0,0.0,0.0,False
8a41a54f66effff,10,0,0.0,0.0,False
8a41a54f66f7fff,10,2,0.0,0.0,False
8a41a54f6a07fff,10,0,0.0,0.0,False
8a41a54f6a0ffff,10,0,0.0,0.0,False
8a41a54f6a17fff,10,4,0.0,0.0,False
8a41a54f6a1ffff,10,0,0.0,0.0,False
8a41a54f6a27fff,10,0,0.0,0.0,False
8a41a54f6a2ffff,10,0,0.0,0.0,False
8a41a54f6a37fff,10,0,0.0,0.0,False
8a41a54f6ac7fff,10,4,0.0,0.0,False
8a41a54f6acffff,10,0,0.0,0.0,False
8a41a54f6ad7fff,10,0,0.0,0.0,False
8a41a54f6adffff,10,0,0.0,0.0,False
8a41a54f6ae7fff,10,0,0.0,0.0,False
8a41a54f6aeffff,10,0,0.0,0.0,False
8a41a54f6af7fff,10,0,0.0,0.0,False
8a41a54f6b87fff,10,1,0.0,0.0,False
8a41a54f6b8ffff,10,0,0.0,0.0,False
8a41a54f6b97fff,10,0,0.0,0.0,False
8a41a54f6b9ffff,10,0,0.0,0.0,False
8a41a54f6ba7fff,10,0,0.0,0.0,False
8a41a54f6baffff,10,0,0.0,0.0,False
8a41a54f6bb7fff,10,2,0.0,0.0,False
